specs/igla/race/ternary_gemm.t27	passing 'TernaryWeight' to parameter of incompatible type 'int8_t' (aka 'signed char')
specs/igla/race/systolic_ternary.t27	initializing 'int' with an expression of incompatible type 'SystolicTernaryPE'
specs/igla/evaluation/multi_lang_harness.t27	unexpected type name 'LangTarget': expected expression
specs/igla/coder/bench_proxy.t27	expected expression
specs/igla/coder/dataset.t27	unknown type name 'DataSample'
specs/igla/coder/training.t27	unexpected type name 'TrainingStage': expected expression
specs/igla/coder/prm.t27	unknown type name 'BeamCandidate'
specs/igla/coder/pipeline.t27	type name requires a specifier or qualifier
specs/igla/coder/benchmark.t27	use of undeclared identifier 'eval'
specs/tri/pipeline/batch_runner.t27	type name requires a specifier or qualifier
specs/tri/pipeline/codegen.t27	unknown type name 'String'
specs/tri/pipeline/spec_writer.t27	use of undeclared identifier 'steps'
specs/tri/pipeline/workflow.t27	unknown type name 'String'
specs/tri/pipeline/pipeline_parallel.t27	type name requires a specifier or qualifier
specs/tri/crypto/hmac.t27	unknown type name 'SHA256'
specs/tri/crypto/hex.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/crypto/sha256.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/crypto/ecc.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/crypto/base32.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/crypto/crypto.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/crypto/rsa.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/crypto/reed_solomon.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/crypto/base64.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/net/http.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/net/url.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/net/net.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/trees/fenwick_tree.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/trees/octree.t27	type name requires a specifier or qualifier
specs/tri/trees/red_black_tree.t27	type name requires a specifier or qualifier
specs/tri/trees/quadtree.t27	type name requires a specifier or qualifier
specs/tri/trees/kd_tree.t27	unknown type name 'KDNode'
specs/tri/trees/suffix_array.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/trees/avl_tree.t27	type name requires a specifier or qualifier
specs/tri/trees/b_tree.t27	type name requires a specifier or qualifier
specs/tri/trees/rtree.t27	unknown type name 'RTreeNode'
specs/tri/trees/segment_tree.t27	type specifier missing, defaults to 'int'; ISO C99 and later do not support implicit int [-Wimplicit-int]
specs/tri/trees/splay_tree.t27	type name requires a specifier or qualifier
specs/tri/sort/counting_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/merge_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/selection_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/insertion_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/heap_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/shell_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/tim_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/quick_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/radix_sort.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/tri/sort/sort.t27	type name requires a specifier or qualifier
specs/tri/io/filesystem.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
