specs/tri/io/writer.t27	1	1
specs/tri/io/compress.t27	0	0
specs/tri/graph/graph_dfs.t27	0	0
specs/tri/graph/graph_bfs.t27	0	0
specs/tri/graph/bellman_ford.t27	0	0
specs/tri/graph/dijkstra.t27	0	0
specs/tri/graph/disjoint_set.t27	0	0
specs/tri/graph/topological_sort.t27	0	0
specs/tri/graph/graph.t27	1	1
specs/tri/graph/prims_mst.t27	0	0
specs/tri/encoding/bson.t27	0	0
specs/tri/encoding/markup.t27	0	0
specs/tri/encoding/xml.t27	0	0
specs/tri/encoding/json.t27	0	0
specs/tri/encoding/csv.t27	0	0
specs/tri/encoding/msgpack.t27	0	0
specs/tri/encoding/mime.t27	0	0
specs/tri/encoding/html.t27	0	0
specs/tri/utils/exit_codes.t27	0	0
specs/tri/utils/terminal.t27	0	0
specs/tri/utils/config.t27	0	0
specs/tri/utils/logger.t27	0	0
specs/tri/utils/colors.t27	0	0
specs/tri/utils/utf8.t27	0	0
specs/tri/utils/time.t27	0	0
specs/tri/utils/template.t27	0	0
specs/tri/utils/text.t27	0	0
specs/tri/utils/args.t27	0	0
specs/tri/utils/logging.t27	0	0
specs/tri/utils/random.t27	0	0
specs/tri/utils/error.t27	0	0
specs/tri/utils/version.t27	0	0
specs/tri/utils/arrow_time.t27	0	0
specs/tri/utils/help.t27	0	0
specs/tri/utils/string.t27	0	0
specs/tri/utils/color.t27	0	0
specs/tri/utils/bytes.t27	0	0
specs/tri/agent/eternal_monitor.t27	0	0
specs/tri/agent/agents.t27	0	0
specs/tri/agent/agent_run.t27	0	0
specs/tri/agent/autonomous_universe.t27	0	0
specs/tri/agent/memory.t27	0	0
specs/tri/agent/swarm_agents.t27	0	0
specs/tri/agent/experience_hooks.t27	0	0
specs/tri/agent/autonomous_lifecycle.t27	0	0
specs/tri/agent/handoff.t27	0	0
specs/tri/agent/faculty_board.t27	0	0
specs/tri/agent/governance_agent.t27	0	0
specs/tri/math/matrix.t27	0	0
specs/tri/math/probability.t27	0	0
